PROJIS,GEOID,area_fraction
605168,,1.853617151278283
605168,25023501101,0.333332341994292
605168,25023501102,0.070916099493288
605857,25021413201,0.202549677348494
605857,25021413202,0.012570340381392
605857,25021412300,0.063275210752017
605857,25021413100,0.048615016919599
606226,25025040300,0.811866062160884
606226,25025030500,0.092435530773098
606226,25025040100,1.000053437709608
606226,25025040200,0.404941503053905
606226,25025040401,1.000042759580866
606226,25025040600,0.918719919377774
606226,25025040801,0.071218615833414
606226,25017350106,0.208671700808406
606226,25017350107,0.258559826682090
606226,25017351404,0.050071323763635
606226,25017351403,0.275621563898564
606226,25017351500,0.015271432194974
606226,25017352101,0.835630868641786
606226,25017352102,0.045912447185330
606226,25025020304,0.122264646920708
606226,25025020305,0.298009368867267
606226,25025030100,0.272751878587470
606226,25025030200,0.066959754660707
606453,25025981501,0.068127518599435
606453,25025981800,0.412834126948052
606453,25021400100,0.170728809419846
606453,25025010103,0.127720260708839
606453,25025010500,0.395621150136631
606453,25025010600,0.051347383396713
606453,25025010701,0.440772560777504
606453,25025010802,0.418745473762578
606453,25025010104,0.997337361062432
606453,25025010204,0.997429866358224
606453,25025010205,1.000020272654086
606453,25025010206,1.000010600002455
606453,25025010300,0.725924451578590
606453,25025010403,1.000066920759936
606453,25025010404,0.680084730709861
606453,25025010405,0.260196449037704
606453,25025010408,0.999995484398650
606453,25025081001,0.069081383273329
609257,25025040600,0.005605871502713
609257,25017342401,0.100142068448513
609257,25017342402,0.289873546875501
609257,25017342501,0.018472704006341
609257,25025160300,0.008714221866992
609257,25025160400,0.114817534535798
609531,25017356601,0.304601130054061
609531,25017356400,0.421156278669057
609531,25017356602,0.000091933150595
609531,25017356703,0.000752692271236
609531,25017356704,0.060403797187049
610662,25017333200,0.288377006579335
610662,25017333300,0.357893345415530
610662,25017333400,0.009962688746092
610662,25017333501,0.009070968113973
610662,25017333502,0.352450687876770
611982,25017350105,0.936218705715416
611982,25017350106,0.267650762873904
611982,25017350109,0.022828399264802
611982,25017339802,0.257018621225493
611982,25017339803,0.463180895999513
611982,25017339804,0.164864286981613
613163,25009209100,0.119262978204249
613163,25009209200,0.145556455900934
613163,25009210200,0.061276019465006
S13146,25017358600,0.179182892177065
S13146,25017358700,0.165026490191928
S13147,25017383101,0.383710213047750
S13147,25017383102,0.122299101953990
S13147,25017383200,0.183365499869933
S13147,25017383300,0.168077414442551
S13147,25017383401,0.607210711228296
S13147,25017383402,0.043256527726839
606226,25025040600,0.007912537975496
609257,25025040600,0.007912537975496
