projis,GEOID,area_fraction
S13403,250173583003,1.000000000000000
S13396,250173583004,1.000000000000000
S13398,250173583004,1.000000000000000
S13400,250173583004,1.000000000000000
S13403,250173583004,1.000000000000000
S13396,250173584001,1.000000000000000
S13398,250173584001,1.000000000000000
S13400,250173584001,1.000000000000000
S13403,250173584001,1.000000000000000
S13395,250214131007,0.000109858658375
S13396,250214131007,1.000000002811639
S13398,250214131007,1.000000002811639
S13400,250214131007,1.000000002811639
S13403,250214131007,1.000000002811639
S13396,250214131004,1.000000000000000
S13398,250214131004,1.000000000000000
S13400,250214131004,1.000000000000000
S13403,250214131004,1.000000000000000
S13396,250214131005,1.000000000000000
S13398,250214131005,1.000000000000000
S13400,250214131005,1.000000000000000
S13403,250214131005,1.000000000000000
S13395,250214131006,0.004207640780843
S13396,250214131006,1.000000029131270
S13398,250214131006,1.000000029131270
S13400,250214131006,1.000000029131270
S13403,250214131006,1.000000029131270
S13395,250214141004,0.001416870413021
S13396,250214141004,0.999999999307417
S13398,250214141004,0.999999999307417
S13400,250214141004,0.999999999307417
S13403,250214141004,0.999999999307417
S13396,250214141005,1.000000004221222
S13397,250214141005,0.001722504069036
S13398,250214141005,1.000000004221222
S13400,250214141005,1.000000004221222
S13403,250214141005,1.000000004221222
S13396,250214142001,0.999676589085054
S13398,250214142001,1.000000002619444
S13400,250214142001,1.000000002619444
S13403,250214142001,1.000000002619444
S13396,250214142002,0.958496173935384
S13398,250214142002,1.000000002594775
S13400,250214142002,1.000000002594775
S13403,250214142002,1.000000002594775
S13396,250214142003,1.000000000000000
S13398,250214142003,1.000000000000000
S13400,250214142003,1.000000000000000
S13403,250214142003,1.000000000000000
S13396,250214142004,0.999817180132009
S13398,250214142004,0.999999999539499
S13400,250214142004,0.999999999539499
S13403,250214142004,0.999999999539499
S13396,250214143001,1.000000000000000
S13398,250214143001,1.000000000000000
S13400,250214143001,1.000000000000000
S13403,250214143001,1.000000000000000
S13396,250214143002,1.000000000000000
S13398,250214143002,1.000000000000000
S13400,250214143002,1.000000000000000
S13403,250214143002,1.000000000000000
S13396,250214143003,0.999988635345722
S13398,250214143003,1.000000003436998
S13400,250214143003,1.000000003436998
S13403,250214143003,1.000000003436998
S13396,250214143004,0.994708851494560
S13398,250214143004,1.000000012453294
S13400,250214143004,1.000000012453294
S13403,250214143004,1.000000012453294
S13395,250214151011,1.000000000000000
S13396,250214151011,1.000000000000000
S13398,250214151011,1.000000000000000
S13400,250214151011,1.000000000000000
S13403,250214151011,1.000000000000000
S13395,250214151012,0.970895856170013
S13396,250214151012,1.000000012899873
S13398,250214151012,1.000000012899873
S13400,250214151012,1.000000012899873
S13403,250214151012,1.000000012899873
S13396,250250923002,1.000000000000000
S13398,250250923002,1.000000000000000
S13400,250250923002,1.000000000000000
S13403,250250923002,1.000000000000000
S13396,250250922003,1.000000000000000
S13398,250250922003,1.000000000000000
S13400,250250922003,1.000000000000000
S13403,250250922003,1.000000000000000
S13396,250250922004,1.000000000000000
S13398,250250922004,1.000000000000000
S13400,250250922004,1.000000000000000
S13403,250250922004,1.000000000000000
S13396,250250923001,1.000000000000000
S13398,250250923001,1.000000000000000
S13400,250250923001,1.000000000000000
S13403,250250923001,1.000000000000000
S13396,250250923003,1.000000000000000
S13398,250250923003,1.000000000000000
S13400,250250923003,1.000000000000000
S13403,250250923003,1.000000000000000
S13396,250250923004,1.000000000000000
S13398,250250923004,1.000000000000000
S13400,250250923004,1.000000000000000
S13403,250250923004,1.000000000000000
S13396,250250924001,1.000000000000000
S13398,250250924001,1.000000000000000
S13400,250250924001,1.000000000000000
S13403,250250924001,1.000000000000000
S13396,250250924002,1.000000000000000
S13398,250250924002,1.000000000000000
S13400,250250924002,1.000000000000000
S13403,250250924002,1.000000000000000
S13396,250250924003,1.000000000000000
S13398,250250924003,1.000000000000000
S13400,250250924003,1.000000000000000
S13403,250250924003,1.000000000000000
S13396,250250924004,1.000000000000000
S13398,250250924004,1.000000000000000
S13400,250250924004,1.000000000000000
S13403,250250924004,1.000000000000000
S13396,250250924005,1.000000000000000
S13398,250250924005,1.000000000000000
S13400,250250924005,1.000000000000000
S13403,250250924005,1.000000000000000
S13396,250251001001,1.000000000000000
S13398,250251001001,1.000000000000000
