projis,GEOID,area_fraction
S13391,25017382100,1.000000001282268
S13392,25017382100,1.000000001282268
S13396,25017382100,0.999792263147162
S13398,25017382100,1.000000001282268
S13400,25017382100,1.000000001282268
S13403,25017382100,1.000000001282268
S13390,25017382200,1.000000000000000
S13391,25017382200,1.000000000000000
S13392,25017382200,1.000000000000000
S13396,25017382200,1.000000000000000
S13398,25017382200,1.000000000000000
S13400,25017382200,1.000000000000000
S13403,25017382200,1.000000000000000
S13390,25017382300,1.000000001310654
S13391,25017382300,1.000000001310654
S13392,25017382300,1.000000001310654
S13396,25017382300,0.999929599327703
S13398,25017382300,1.000000001310654
S13400,25017382300,1.000000001310654
S13403,25017382300,1.000000001310654
S13390,25017382400,1.000000000476012
S13391,25017382400,1.000000000476012
S13392,25017382400,1.000000000476012
S13396,25017382400,0.999971764208599
S13398,25017382400,1.000000000476012
S13400,25017382400,1.000000000476012
S13403,25017382400,1.000000000476012
S13396,25025040300,1.000000000000000
S13398,25025040300,1.000000000000000
S13400,25025040300,1.000000000000000
S13403,25025040300,1.000000000000000
S13396,25025030500,0.957231851784069
S13398,25025030500,0.952668849756736
S13400,25025030500,0.952668849756736
S13403,25025030500,0.952668849756736
S13396,25025040100,0.967315499849947
S13398,25025040100,0.971027515573930
S13400,25025040100,0.971027515573930
S13403,25025040100,0.971027515573930
S13396,25025040200,1.000000000000000
S13398,25025040200,1.000000000000000
S13400,25025040200,1.000000000000000
S13403,25025040200,1.000000000000000
S13396,25025040401,0.989212833993413
S13398,25025040401,0.989452215342603
S13400,25025040401,0.989452215342603
S13403,25025040401,0.989452215342603
S13396,25025040600,0.980577460872287
S13398,25025040600,0.980125899788184
S13400,25025040600,0.980125899788184
S13403,25025040600,0.980125899788184
S13390,25017382500,1.000000001204067
S13391,25017382500,1.000000001204067
S13392,25017382500,1.000000001204067
S13396,25017382500,0.999672258159860
S13398,25017382500,1.000000001204067
S13400,25017382500,1.000000001204067
S13403,25017382500,1.000000001204067
S13390,25017382601,1.000000000000000
S13391,25017382601,1.000000000000000
S13392,25017382601,1.000000000000000
S13396,25017382601,1.000000000000000
S13398,25017382601,1.000000000000000
S13400,25017382601,1.000000000000000
S13403,25017382601,1.000000000000000
S13390,25017382602,1.000000000000000
S13391,25017382602,1.000000000000000
S13392,25017382602,1.000000000000000
S13396,25017382602,1.000000000000000
S13398,25017382602,1.000000000000000
S13400,25017382602,1.000000000000000
S13403,25017382602,1.000000000000000
S13390,25017383101,1.000000003236565
S13391,25017383101,1.000000003236565
S13392,25017383101,1.000000003236565
S13396,25017383101,0.999691610291144
S13398,25017383101,1.000000003236565
S13400,25017383101,1.000000003236565
S13403,25017383101,1.000000003236565
S13390,25017383102,1.000000000416606
S13391,25017383102,1.000000000416606
S13392,25017383102,1.000000000416606
S13396,25017383102,0.999902523940030
S13398,25017383102,1.000000000416606
S13400,25017383102,1.000000000416606
S13403,25017383102,1.000000000416606
