PROJIS,GEOID,area_fraction
S13404,,1.192283273592873
S13405,,0.675312138413635
613244,25017342102,0.264178679689722
613244,25017341903,0.802771374860536
613244,25017341904,0.520019423066153
613244,25017342202,0.586209986866617
613244,25025170302,0.003597479278649
613244,25009208200,0.015292050678054
613244,25009208402,0.018139286448435
613244,25017336300,0.036967419362857
613244,25017341700,0.368403556863228
613244,25017341800,0.558723216267658
613244,25017341901,0.617112766528540
613683,25025981800,0.006654218197874
613683,25021400600,0.014850092109107
613683,25021400700,0.820953743130053
613683,25021400800,0.023023528488267
613683,25021400900,0.783202302053769
613683,25021401000,0.485890420661784
613683,25021401100,0.011697451774009
613683,25025081001,0.012593716253711
613683,25025081101,0.056523010916113
613683,25025081102,0.020736489458949
S13404,25025060602,0.687483289156359
S13404,25025060603,0.985259660625334
S13404,25025060604,0.886420506098818
S13404,25025061204,0.453800439813939
S13404,25025070104,0.436635844834475
S13404,25025981202,0.108321055897987
S13404,25025030301,0.410433468207723
S13404,25025030302,0.027761611119650
S13405,25025050101,0.076797601152678
S13405,25025050200,0.762368943799117
S13405,25025050300,0.771901225084940
S13405,25025050400,1.000011843292034
S13405,25025050500,1.017818383577493
S13405,25025050600,1.095761739888824
S13405,25025050700,1.012230514681943
S13405,25025050901,0.723641545009324
S13405,25025051000,0.239396317172885
S13405,25025051200,0.598420163027357
S13405,25025981300,0.310087797076223
S13406,25025170400,0.226246052894931
S13406,25025170503,0.022071069693058
S13406,25025170504,0.724517382502888
S13406,25025170601,0.348604692846725
S13406,25025170701,0.000617348868286
S13406,25025170702,0.629075244571165
S13407,25009203100,0.189102185697556
S13407,25009203200,0.457858262524780
S13407,25009203301,0.298867627983277
S13407,25009203302,0.000022247400626
