CTPS_ID,PROJECT_NUMBER,TIP_ID,CTPS_ID_1,TIP_ID_1,project_name,CTPS_ID_text
2056,613641,613641,2056.000000000000000,613641,Burlington- Intersection Improvements at Route 3A/Cambridge Street and Winn Street (DESIGN ONLY),2056
2056,613641,613641,2056.000000000000000,613641,Burlington- Intersection Improvements at Route 3A/Cambridge Street and Winn Street (DESIGN ONLY),2056
2056,613641,613641,2056.000000000000000,613641,Burlington- Intersection Improvements at Route 3A/Cambridge Street and Winn Street (DESIGN ONLY),2056
2056,613641,613641,2056.000000000000000,613641,Burlington- Intersection Improvements at Route 3A/Cambridge Street and Winn Street (DESIGN ONLY),2056
2056,613641,613641,2056.000000000000000,613641,Burlington- Intersection Improvements at Route 3A/Cambridge Street and Winn Street (DESIGN ONLY),2056
2056,613641,613641,2056.000000000000000,613641,Burlington- Intersection Improvements at Route 3A/Cambridge Street and Winn Street (DESIGN ONLY),2056
2056,613641,613641,2056.000000000000000,613641,Burlington- Intersection Improvements at Route 3A/Cambridge Street and Winn Street (DESIGN ONLY),2056
2056,613641,613641,2056.000000000000000,613641,Burlington- Intersection Improvements at Route 3A/Cambridge Street and Winn Street (DESIGN ONLY),2056
2056,613641,613641,2056.000000000000000,613641,Burlington- Intersection Improvements at Route 3A/Cambridge Street and Winn Street (DESIGN ONLY),2056
2056,613641,613641,2056.000000000000000,613641,Burlington- Intersection Improvements at Route 3A/Cambridge Street and Winn Street (DESIGN ONLY),2056
2056,613641,613641,2056.000000000000000,613641,Burlington- Intersection Improvements at Route 3A/Cambridge Street and Winn Street (DESIGN ONLY),2056
2056,613641,613641,2056.000000000000000,613641,Burlington- Intersection Improvements at Route 3A/Cambridge Street and Winn Street (DESIGN ONLY),2056
2056,613641,613641,2056.000000000000000,613641,Burlington- Intersection Improvements at Route 3A/Cambridge Street and Winn Street (DESIGN ONLY),2056
2056,613641,613641,2056.000000000000000,613641,Burlington- Intersection Improvements at Route 3A/Cambridge Street and Winn Street (DESIGN ONLY),2056
2056,613641,613641,2056.000000000000000,613641,Burlington- Intersection Improvements at Route 3A/Cambridge Street and Winn Street (DESIGN ONLY),2056
2056,613641,613641,2056.000000000000000,613641,Burlington- Intersection Improvements at Route 3A/Cambridge Street and Winn Street (DESIGN ONLY),2056
2056,613641,613641,2056.000000000000000,613641,Burlington- Intersection Improvements at Route 3A/Cambridge Street and Winn Street (DESIGN ONLY),2056
2056,613641,613641,2056.000000000000000,613641,Burlington- Intersection Improvements at Route 3A/Cambridge Street and Winn Street (DESIGN ONLY),2056
2056,613641,613641,2056.000000000000000,613641,Burlington- Intersection Improvements at Route 3A/Cambridge Street and Winn Street (DESIGN ONLY),2056
2056,613641,613641,2056.000000000000000,613641,Burlington- Intersection Improvements at Route 3A/Cambridge Street and Winn Street (DESIGN ONLY),2056
2056,613641,613641,2056.000000000000000,613641,Burlington- Intersection Improvements at Route 3A/Cambridge Street and Winn Street (DESIGN ONLY),2056
2056,613641,613641,2056.000000000000000,613641,Burlington- Intersection Improvements at Route 3A/Cambridge Street and Winn Street (DESIGN ONLY),2056
2056,613641,613641,2056.000000000000000,613641,Burlington- Intersection Improvements at Route 3A/Cambridge Street and Winn Street (DESIGN ONLY),2056
2056,613641,613641,2056.000000000000000,613641,Burlington- Intersection Improvements at Route 3A/Cambridge Street and Winn Street (DESIGN ONLY),2056
2056,613641,613641,2056.000000000000000,613641,Burlington- Intersection Improvements at Route 3A/Cambridge Street and Winn Street (DESIGN ONLY),2056
2056,613641,613641,2056.000000000000000,613641,Burlington- Intersection Improvements at Route 3A/Cambridge Street and Winn Street (DESIGN ONLY),2056
2056,613641,613641,2056.000000000000000,613641,Burlington- Intersection Improvements at Route 3A/Cambridge Street and Winn Street (DESIGN ONLY),2056
2056,613641,613641,2056.000000000000000,613641,Burlington- Intersection Improvements at Route 3A/Cambridge Street and Winn Street (DESIGN ONLY),2056
2056,613641,613641,2056.000000000000000,613641,Burlington- Intersection Improvements at Route 3A/Cambridge Street and Winn Street (DESIGN ONLY),2056
2054,,2054,2054.000000000000000,2054,Framingham- Chris Walsh Trail Phase 2,2054
2082,,2082,2082.000000000000000,2082,Hudson- Massachusetts Central Rail Trail Construction,2082
2074,,2074,2074.000000000000000,613644,Norfolk-Wrentham-Walpole - Shared Use Path Installation (Metacomet Greenway) [DESIGN ONLY],2074
